Time,Temperature
1510234237.0000,29.7500
1510234268.0000,30.0000
1510234299.0000,29.7500
1510234331.0000,29.7500
1510234362.0000,29.7500
1510234393.0000,29.7500
1510234424.0000,29.7500
1510234455.0000,29.7500
1510234487.0000,29.7500
1510234518.0000,29.7500
1510234549.0000,29.5000
1510234580.0000,29.7500
1510234612.0000,29.5000
1510234643.0000,29.5000
1510234674.0000,29.5000
1510234718.0000,29.5000
1510234749.0000,29.2500
1510234780.0000,29.5000
1510234811.0000,29.2500
1510234843.0000,29.5000
1510234874.0000,29.2500
1510234905.0000,29.2500
1510234936.0000,29.2500
1510234968.0000,29.2500
1510234999.0000,29.2500
1510235030.0000,29.2500
1510235061.0000,29.2500
1510235092.0000,29.2500
1510235124.0000,29.0000
1510235155.0000,29.2500
1510235186.0000,29.0000
1510235230.0000,29.2500
1510235261.0000,29.0000
1510235292.0000,29.2500
1510235323.0000,29.0000
1510235355.0000,29.0000
1510235386.0000,29.0000
1510235417.0000,29.0000
1510235448.0000,29.0000
1510235479.0000,29.0000
1510235511.0000,29.0000
1510235542.0000,29.0000
1510235573.0000,29.0000
1510235604.0000,29.0000
1510235636.0000,28.7500
1510235667.0000,29.0000
1510235698.0000,29.0000
1510235742.0000,29.0000
1510235773.0000,28.7500
1510235804.0000,29.0000
1510235835.0000,28.7500
1510235867.0000,29.0000
1510235898.0000,28.7500
1510235929.0000,28.7500
1510235960.0000,28.7500
1510235991.0000,28.7500
1510236023.0000,29.0000
1510236054.0000,29.0000
1510236085.0000,28.7500
1510236116.0000,29.0000
1510236148.0000,28.7500
1510236179.0000,28.7500
1510236210.0000,28.7500
1510236254.0000,28.7500
1510236285.0000,28.7500
1510236316.0000,28.7500
1510236347.0000,28.7500
1510236379.0000,28.7500
1510236410.0000,28.7500
1510236441.0000,28.7500
1510236472.0000,28.7500
1510236503.0000,28.7500
1510236535.0000,28.7500
1510236566.0000,28.7500
1510236597.0000,28.7500
1510236628.0000,28.7500
1510236660.0000,28.7500
1510236691.0000,28.7500
1510236722.0000,28.5000
1510236766.0000,28.7500
1510236797.0000,28.5000
1510236828.0000,28.7500
1510236859.0000,28.5000
1510236891.0000,28.7500
1510236922.0000,28.5000
1510236953.0000,28.7500
1510236984.0000,28.5000
1510237015.0000,28.7500
1510237047.0000,28.5000
1510237078.0000,28.7500
1510237109.0000,28.5000
1510237140.0000,28.5000
1510237172.0000,28.5000
1510237203.0000,28.5000
1510237234.0000,28.5000
1510237278.0000,28.7500
1510237309.0000,28.5000
1510237340.0000,28.7500
1510237371.0000,28.5000
1510237403.0000,28.5000
1510237434.0000,28.5000
1510237465.0000,28.7500
1510237496.0000,28.5000
1510237528.0000,28.5000
1510237559.0000,28.5000
1510237590.0000,28.5000
1510237621.0000,28.5000
1510237652.0000,28.5000
1510237684.0000,28.5000
1510237715.0000,28.5000
1510237746.0000,28.5000
1510237790.0000,28.7500
1510237821.0000,28.5000
1510237852.0000,28.5000
1510237883.0000,28.5000
1510237915.0000,28.5000
1510237946.0000,28.5000
1510237977.0000,28.5000
1510238008.0000,28.5000
1510238039.0000,28.5000
1510238071.0000,28.5000
1510238102.0000,28.5000
1510238133.0000,28.0000
1510238164.0000,28.5000
1510238196.0000,28.0000
1510238227.0000,28.5000
1510238258.0000,28.0000
1510238302.0000,28.5000
1510238333.0000,28.0000
1510238364.0000,28.0000
1510238395.0000,28.0000
1510238427.0000,28.0000
1510238458.0000,28.0000
1510238489.0000,28.0000
1510238520.0000,28.0000
1510238551.0000,28.0000
1510238583.0000,28.0000
1510238614.0000,28.0000
1510238645.0000,28.0000
1510238676.0000,28.0000
1510238708.0000,28.0000
1510238739.0000,28.0000
1510238770.0000,28.0000
1510238814.0000,28.0000
1510238845.0000,28.0000
1510238876.0000,28.0000
1510238907.0000,28.0000
1510238939.0000,28.0000
1510238970.0000,28.0000
1510239001.0000,28.0000
1510239032.0000,27.7500
1510239063.0000,28.0000
1510239095.0000,27.7500
1510239126.0000,28.0000
1510239157.0000,27.7500
1510239188.0000,28.0000
1510239220.0000,27.7500
1510239251.0000,28.0000
1510239282.0000,27.7500
1510239326.0000,28.0000
1510239357.0000,27.7500
1510239388.0000,27.7500
1510239419.0000,27.7500
1510239451.0000,27.7500
1510239482.0000,27.7500
1510239513.0000,28.0000
1510239544.0000,27.7500
1510239575.0000,27.7500
1510239607.0000,27.7500
1510239638.0000,27.7500
1510239669.0000,27.7500
1510239700.0000,27.7500
1510239732.0000,27.7500
1510239763.0000,27.7500
1510239794.0000,27.7500
1510239838.0000,27.7500
1510239869.0000,27.7500
1510239900.0000,27.7500
1510239931.0000,27.7500
1510239963.0000,27.7500
1510239994.0000,27.7500
1510240025.0000,27.7500
1510240056.0000,27.7500
1510240088.0000,27.7500
1510240119.0000,27.7500
1510240150.0000,27.7500
1510240181.0000,27.5000
1510240212.0000,27.7500
1510240244.0000,27.5000
1510240275.0000,27.7500
1510240306.0000,27.5000
1510240350.0000,27.7500
1510240381.0000,27.7500
1510240412.0000,27.7500
1510240443.0000,27.7500
1510240475.0000,27.7500
1510240506.0000,27.7500
1510240537.0000,27.7500
1510240568.0000,27.5000
1510240599.0000,27.7500
1510240631.0000,27.5000
1510240662.0000,27.7500
1510240693.0000,27.5000
1510240724.0000,27.7500
1510240756.0000,27.5000
1510240787.0000,27.5000
1510240818.0000,27.5000
1510240862.0000,27.7500
1510240893.0000,27.5000
1510240924.0000,27.5000
1510240955.0000,27.5000
1510240987.0000,27.7500
1510241018.0000,27.5000
1510241049.0000,27.5000
1510241080.0000,27.5000
1510241111.0000,27.5000
1510241143.0000,27.5000
1510241174.0000,27.5000
1510241205.0000,27.5000
1510241236.0000,27.5000
1510241268.0000,27.5000
1510241299.0000,27.5000
1510241330.0000,27.5000
1510241374.0000,27.5000
1510241405.0000,27.5000
1510241436.0000,27.5000
1510241467.0000,27.5000
1510241499.0000,27.5000
1510241530.0000,27.5000
1510241561.0000,27.5000
1510241592.0000,27.5000
1510241624.0000,27.5000
1510241655.0000,27.5000
1510241686.0000,27.5000
1510241717.0000,27.5000
1510241748.0000,27.5000
1510241780.0000,27.5000
1510241811.0000,27.5000
1510241842.0000,27.5000
1510241886.0000,27.5000
1510241917.0000,27.5000
1510241948.0000,27.5000
1510241979.0000,27.5000
1510242011.0000,27.5000
1510242042.0000,27.5000
1510242073.0000,27.5000
1510242104.0000,27.5000
1510242135.0000,27.5000
1510242167.0000,27.5000
1510242198.0000,27.5000
1510242229.0000,27.5000
1510242260.0000,27.5000
1510242292.0000,27.5000
1510242323.0000,27.5000
1510242354.0000,27.5000
1510242398.0000,27.5000
1510242429.0000,27.5000
1510242460.0000,27.5000
1510242491.0000,27.5000
1510242523.0000,27.5000
1510242554.0000,27.5000
1510242585.0000,27.5000
1510242616.0000,27.5000
1510242647.0000,27.5000
1510242679.0000,27.5000
1510242710.0000,27.5000
1510242741.0000,27.5000
1510242772.0000,27.5000
1510242804.0000,27.5000
1510242835.0000,27.5000
1510242866.0000,27.5000
1510242910.0000,27.5000
1510242941.0000,27.5000
1510242972.0000,27.5000
1510243003.0000,27.5000
1510243035.0000,27.5000
1510243066.0000,27.5000
1510243097.0000,27.5000
1510243128.0000,27.2500
1510243159.0000,27.5000
1510243191.0000,27.5000
1510243222.0000,27.5000
1510243253.0000,27.5000
1510243284.0000,27.5000
1510243316.0000,27.5000
1510243347.0000,27.5000
1510243378.0000,27.2500
1510243422.0000,27.5000
1510243453.0000,27.2500
1510243484.0000,27.5000
1510243515.0000,27.2500
1510243547.0000,27.5000
1510243578.0000,27.2500
1510243609.0000,27.5000
1510243640.0000,27.2500
1510243671.0000,27.5000
1510243703.0000,27.2500
1510243734.0000,27.5000
1510243765.0000,27.2500
1510243796.0000,27.2500
1510243828.0000,27.2500
1510243859.0000,27.5000
1510243890.0000,27.2500
1510243934.0000,27.5000
1510243965.0000,27.2500
1510243996.0000,27.2500
1510244027.0000,27.2500
1510244059.0000,27.2500
1510244090.0000,27.2500
1510244121.0000,27.5000
1510244152.0000,27.2500
1510244184.0000,27.5000
1510244215.0000,27.2500
1510244246.0000,27.2500
1510244277.0000,27.2500
1510244308.0000,27.2500
1510244340.0000,27.2500
1510244371.0000,27.2500
1510244402.0000,27.2500
1510244446.0000,27.2500
1510244477.0000,27.2500
1510244508.0000,27.2500
1510244539.0000,27.2500
1510244571.0000,27.2500
1510244602.0000,27.2500
1510244633.0000,27.2500
1510244664.0000,27.2500
1510244695.0000,27.2500
1510244727.0000,27.2500
1510244758.0000,27.2500
1510244789.0000,27.2500
1510244820.0000,27.2500
1510244852.0000,27.2500
1510244883.0000,27.2500
1510244914.0000,27.2500
1510244958.0000,27.2500
1510244989.0000,27.2500
1510245020.0000,27.2500
1510245051.0000,27.2500
1510245083.0000,27.2500
1510245114.0000,27.2500
1510245145.0000,27.2500
1510245176.0000,27.2500
1510245207.0000,27.2500
1510245239.0000,27.2500
1510245270.0000,27.2500
1510245301.0000,27.2500
1510245332.0000,27.2500
1510245364.0000,27.2500
1510245395.0000,27.2500
1510245426.0000,27.2500
1510245470.0000,27.2500
1510245501.0000,27.2500
1510245532.0000,27.2500
1510245563.0000,27.2500
1510245595.0000,27.2500
1510245626.0000,27.2500
1510245657.0000,27.2500
1510245688.0000,27.2500
1510245719.0000,27.2500
1510245751.0000,27.2500
1510245782.0000,27.2500
1510245813.0000,27.0000
1510245844.0000,27.2500
1510245876.0000,27.2500
1510245907.0000,27.2500
1510245938.0000,27.2500
1510245982.0000,27.2500
1510246013.0000,27.2500
1510246044.0000,27.2500
1510246075.0000,27.2500
1510246107.0000,27.2500
1510246138.0000,27.2500
1510246169.0000,27.2500
1510246200.0000,27.0000
1510246231.0000,27.2500
1510246263.0000,27.2500
1510246294.0000,27.2500
1510246325.0000,27.2500
1510246356.0000,27.2500
1510246388.0000,27.2500
1510246419.0000,27.2500
1510246450.0000,27.2500
1510246494.0000,27.2500
1510246525.0000,27.2500
1510246556.0000,27.2500
1510246587.0000,27.2500
1510246619.0000,27.2500
1510246650.0000,27.2500
1510246681.0000,27.2500
1510246712.0000,27.0000
1510246743.0000,27.2500
1510246775.0000,27.2500
1510246806.0000,27.2500
1510246837.0000,27.2500
1510246868.0000,27.2500
1510246900.0000,27.0000
1510246931.0000,27.2500
1510246962.0000,27.0000
1510247006.0000,27.2500
1510247037.0000,27.0000
1510247068.0000,27.2500
1510247099.0000,27.0000
1510247131.0000,27.2500
1510247162.0000,27.0000
1510247193.0000,27.2500
1510247224.0000,27.0000
1510247256.0000,27.2500
1510247287.0000,27.0000
1510247318.0000,27.2500
1510247349.0000,27.0000
1510247380.0000,27.2500
1510247412.0000,27.2500
1510247443.0000,27.0000
1510247474.0000,27.0000
1510247518.0000,27.2500
1510247549.0000,27.0000
1510247580.0000,27.2500
1510247611.0000,27.0000
1510247643.0000,27.2500
1510247674.0000,27.0000
1510247705.0000,27.0000
1510247736.0000,27.0000
1510247767.0000,27.2500
1510247799.0000,27.0000
1510247830.0000,27.2500
1510247861.0000,27.0000
1510247892.0000,27.2500
1510247924.0000,27.0000
1510247955.0000,27.0000
1510247986.0000,27.0000
1510248030.0000,27.2500
1510248061.0000,27.0000
1510248092.0000,27.0000
1510248123.0000,27.0000
1510248155.0000,27.2500
1510248186.0000,27.0000
1510248217.0000,27.0000
1510248248.0000,27.0000
1510248279.0000,27.0000
1510248311.0000,27.0000
1510248342.0000,27.0000
1510248373.0000,27.0000
1510248404.0000,27.0000
1510248436.0000,27.0000
1510248467.0000,27.0000
1510248498.0000,26.7500
1510248542.0000,27.0000
1510248573.0000,27.0000
1510248604.0000,27.0000
1510248635.0000,27.0000
1510248667.0000,27.0000
1510248698.0000,27.0000
1510248729.0000,27.2500
1510248760.0000,27.0000
1510248791.0000,27.0000
1510248823.0000,26.7500
1510248854.0000,27.0000
1510248885.0000,26.7500
1510248916.0000,27.0000
1510248948.0000,26.7500
1510248979.0000,27.0000
1510249010.0000,27.0000
1510249054.0000,27.0000
1510249085.0000,26.7500
1510249116.0000,27.0000
1510249147.0000,26.7500
1510249179.0000,27.0000
1510249210.0000,26.7500
1510249241.0000,27.0000
1510249272.0000,26.7500
1510249303.0000,27.0000
1510249335.0000,26.7500
1510249366.0000,27.0000
1510249397.0000,26.7500
1510249428.0000,27.0000
1510249460.0000,26.7500
1510249491.0000,27.0000
1510249522.0000,27.0000
1510249566.0000,27.0000
1510249597.0000,26.7500
1510249628.0000,27.0000
1510249659.0000,26.7500
1510249691.0000,27.0000
1510249722.0000,26.7500
1510249753.0000,27.0000
1510249784.0000,26.7500
1510249816.0000,27.0000
1510249847.0000,26.7500
1510249878.0000,27.0000
1510249909.0000,26.7500
1510249940.0000,27.0000
1510249972.0000,26.7500
1510250003.0000,27.0000
1510250034.0000,26.7500
1510250078.0000,27.0000
1510250109.0000,26.7500
1510250140.0000,26.7500
1510250171.0000,26.7500
1510250203.0000,27.0000
1510250234.0000,26.7500
1510250265.0000,26.7500
1510250296.0000,26.7500
1510250327.0000,26.7500
1510250359.0000,26.7500
1510250390.0000,26.7500
1510250421.0000,26.7500
1510250452.0000,27.0000
1510250484.0000,26.7500
1510250515.0000,26.7500
1510250546.0000,26.7500
1510250590.0000,26.7500
1510250621.0000,26.7500
1510250652.0000,26.7500
1510250683.0000,26.7500
1510250715.0000,26.7500
1510250746.0000,26.7500
1510250777.0000,26.7500
1510250808.0000,26.7500
1510250839.0000,26.7500
1510250871.0000,26.7500
1510250902.0000,26.7500
1510250933.0000,26.7500
1510250964.0000,26.7500
1510250996.0000,26.7500
1510251027.0000,26.7500
1510251058.0000,26.7500
1510251102.0000,26.7500
1510251133.0000,26.7500
1510251164.0000,26.7500
1510251195.0000,26.7500
1510251227.0000,26.7500
1510251258.0000,26.7500
1510251289.0000,26.7500
1510251320.0000,26.7500
1510251351.0000,26.7500
1510251383.0000,26.7500
1510251414.0000,26.7500
1510251445.0000,26.7500
1510251476.0000,26.7500
1510251508.0000,26.7500
1510251539.0000,26.7500
1510251570.0000,26.7500
1510251614.0000,26.7500
1510251645.0000,26.7500
1510251676.0000,26.7500
1510251707.0000,26.7500
1510251739.0000,26.7500
1510251770.0000,26.7500
1510251801.0000,26.7500
1510251832.0000,26.7500
1510251863.0000,26.7500
1510251895.0000,26.7500
1510251926.0000,26.7500
1510251957.0000,26.5000
1510251988.0000,26.7500
1510252020.0000,26.7500
1510252051.0000,26.7500
1510252082.0000,26.5000
1510252126.0000,26.7500
1510252157.0000,26.7500
1510252188.0000,26.7500
1510252219.0000,26.7500
1510252251.0000,26.7500
1510252282.0000,26.7500
1510252313.0000,26.7500
1510252344.0000,26.5000
1510252376.0000,26.7500
1510252407.0000,26.5000
1510252438.0000,26.7500
1510252469.0000,26.7500
1510252500.0000,26.7500
1510252532.0000,26.5000
1510252563.0000,26.7500
1510252594.0000,26.5000
1510252638.0000,26.7500
1510252669.0000,26.5000
1510252700.0000,26.7500
1510252731.0000,26.5000
1510252763.0000,26.7500
1510252794.0000,26.7500
1510252825.0000,26.7500
1510252856.0000,26.7500
1510252887.0000,26.7500
1510252919.0000,26.7500
1510252950.0000,26.7500
1510252981.0000,26.5000
1510253012.0000,26.7500
1510253044.0000,26.7500
1510253075.0000,26.7500
1510253106.0000,26.5000
1510253150.0000,26.7500
1510253181.0000,26.5000
1510253212.0000,26.7500
1510253243.0000,26.5000
1510253275.0000,26.7500
1510253306.0000,26.5000
1510253337.0000,26.7500
1510253368.0000,26.5000
1510253399.0000,26.7500
1510253431.0000,26.5000
1510253462.0000,26.7500
1510253493.0000,26.5000
1510253524.0000,26.7500
1510253556.0000,26.5000
1510253587.0000,26.7500
1510253618.0000,26.5000
1510253662.0000,26.7500
1510253693.0000,26.5000
1510253724.0000,26.7500
1510253755.0000,26.5000
1510253787.0000,26.7500
1510253818.0000,26.5000
1510253849.0000,26.7500
1510253880.0000,26.5000
1510253911.0000,26.7500
1510253943.0000,26.5000
1510253974.0000,26.5000
1510254005.0000,26.5000
1510254036.0000,26.5000
1510254068.0000,26.5000
1510254099.0000,26.5000
1510254130.0000,26.5000
1510254174.0000,26.5000
1510254205.0000,26.5000
1510254236.0000,26.5000
1510254267.0000,26.5000
1510254299.0000,26.7500
1510254330.0000,26.5000
1510254361.0000,26.7500
1510254392.0000,26.5000
1510254423.0000,26.5000
1510254455.0000,26.5000
1510254486.0000,26.5000
1510254517.0000,26.5000
1510254548.0000,26.5000
1510254580.0000,26.5000
1510254611.0000,26.5000
1510254642.0000,26.5000
1510254686.0000,26.5000
1510254717.0000,26.5000
1510254748.0000,26.5000
1510254779.0000,26.5000
1510254811.0000,26.5000
1510254842.0000,26.5000
1510254873.0000,26.5000
1510254904.0000,26.5000
1510254935.0000,26.5000
1510254967.0000,26.5000
1510254998.0000,26.5000
1510255029.0000,26.5000
1510255060.0000,26.5000
1510255092.0000,26.5000
1510255123.0000,26.5000
1510255154.0000,26.5000
1510255198.0000,26.5000
1510255229.0000,26.5000
1510255260.0000,26.5000
1510255291.0000,26.5000
1510255323.0000,26.5000
1510255354.0000,26.5000
1510255385.0000,26.5000
1510255416.0000,26.5000
1510255447.0000,26.5000
1510255479.0000,26.5000
1510255510.0000,26.5000
1510255541.0000,26.5000
1510255572.0000,26.5000
1510255604.0000,26.5000
1510255635.0000,26.5000
1510255666.0000,26.5000
1510255710.0000,26.5000
1510255741.0000,26.5000
1510255772.0000,26.5000
1510255803.0000,26.5000
1510255835.0000,26.5000
1510255866.0000,26.5000
1510255897.0000,26.5000
1510255928.0000,26.5000
1510255959.0000,26.5000
1510255991.0000,26.5000
1510256022.0000,26.5000
1510256053.0000,26.5000
1510256084.0000,26.5000
1510256116.0000,26.5000
1510256147.0000,26.5000
1510256178.0000,26.5000
1510256222.0000,26.5000
1510256253.0000,26.5000
1510256284.0000,26.5000
1510256315.0000,26.5000
1510256347.0000,26.5000
1510256378.0000,26.5000
1510256409.0000,26.5000
1510256440.0000,26.5000
1510256471.0000,26.5000
1510256503.0000,26.5000
1510256534.0000,26.5000
1510256565.0000,26.5000
1510256596.0000,26.5000
1510256628.0000,26.5000
1510256659.0000,26.5000
1510256690.0000,26.5000
1510256734.0000,26.5000
1510256765.0000,26.5000
1510256796.0000,26.5000
1510256827.0000,26.2500
1510256859.0000,26.5000
1510256890.0000,26.5000
1510256921.0000,26.5000
1510256952.0000,26.5000
1510256983.0000,26.5000
1510257015.0000,26.2500
1510257046.0000,26.5000
1510257077.0000,26.2500
1510257108.0000,26.5000
1510257140.0000,26.2500
1510257171.0000,26.5000
1510257202.0000,26.5000
1510257246.0000,26.5000
1510257277.0000,26.5000
1510257308.0000,26.5000
1510257339.0000,26.5000
1510257371.0000,26.5000
1510257402.0000,26.2500
1510257433.0000,26.5000
1510257464.0000,26.2500
1510257495.0000,26.5000
1510257527.0000,26.2500
1510257558.0000,26.5000
1510257589.0000,26.2500
1510257620.0000,26.5000
1510257652.0000,26.2500
1510257683.0000,26.5000
1510257714.0000,26.2500
1510257758.0000,26.5000
1510257789.0000,26.2500
1510257820.0000,26.5000
1510257851.0000,26.5000
1510257883.0000,26.5000
1510257914.0000,26.2500
1510257945.0000,26.5000
1510257976.0000,26.2500
1510258007.0000,26.5000
1510258039.0000,26.2500
1510258070.0000,26.5000
1510258101.0000,26.2500
1510258132.0000,26.5000
1510258164.0000,26.2500
1510258195.0000,26.5000
1510258226.0000,26.5000
1510258270.0000,26.5000
1510258301.0000,26.2500
1510258332.0000,26.5000
1510258363.0000,26.2500
1510258395.0000,26.5000
1510258426.0000,26.2500
1510258457.0000,26.5000
1510258488.0000,26.2500
1510258519.0000,26.5000
1510258551.0000,26.2500
1510258582.0000,26.2500
1510258613.0000,26.2500
1510258644.0000,26.5000
1510258676.0000,26.2500
1510258707.0000,26.5000
1510258738.0000,26.2500
1510258782.0000,26.5000
1510258813.0000,26.2500
1510258844.0000,26.5000
1510258875.0000,26.2500
1510258907.0000,26.5000
1510258938.0000,26.2500
1510258969.0000,26.5000
1510259000.0000,26.2500
1510259031.0000,26.5000
1510259063.0000,26.2500
1510259094.0000,26.5000
1510259125.0000,26.2500
1510259156.0000,26.5000
1510259188.0000,26.2500
1510259219.0000,26.5000
1510259250.0000,26.2500
1510259294.0000,26.5000
1510259325.0000,26.2500
1510259356.0000,26.5000
1510259387.0000,26.2500
1510259419.0000,26.5000
1510259450.0000,26.2500
1510259481.0000,26.5000
1510259512.0000,26.2500
1510259543.0000,26.5000
1510259575.0000,26.2500
1510259606.0000,26.5000
1510259637.0000,26.2500
1510259668.0000,26.5000
1510259700.0000,26.2500
1510259731.0000,26.5000
1510259762.0000,26.2500
1510259806.0000,26.5000
1510259837.0000,26.2500
1510259868.0000,26.5000
1510259899.0000,26.2500
1510259931.0000,26.5000
1510259962.0000,26.2500
1510259993.0000,26.5000
1510260024.0000,26.2500
1510260055.0000,26.5000
1510260087.0000,26.2500
1510260118.0000,26.5000
1510260149.0000,26.2500
1510260180.0000,26.5000
1510260212.0000,26.2500
1510260243.0000,26.5000
1510260274.0000,26.5000
1510260318.0000,26.5000
1510260349.0000,26.2500
1510260380.0000,26.5000
1510260411.0000,26.5000
1510260443.0000,26.5000
1510260474.0000,26.2500
1510260505.0000,26.5000
1510260536.0000,26.5000
1510260567.0000,26.5000
1510260599.0000,26.5000
1510260630.0000,26.5000
1510260661.0000,26.2500
1510260692.0000,26.5000
1510260724.0000,26.2500
1510260755.0000,26.5000
1510260786.0000,26.2500
1510260830.0000,26.5000
1510260861.0000,26.2500
1510260892.0000,26.5000
1510260923.0000,26.2500
1510260955.0000,26.5000
1510260986.0000,26.2500
1510261017.0000,26.5000
1510261048.0000,26.2500
1510261079.0000,26.5000
1510261111.0000,26.2500
1510261142.0000,26.5000
1510261173.0000,26.2500
1510261204.0000,26.5000
1510261236.0000,26.2500
1510261267.0000,26.5000
1510261298.0000,26.2500
1510261342.0000,26.5000
1510261373.0000,26.2500
1510261404.0000,26.5000
1510261435.0000,26.2500
1510261467.0000,26.5000
1510261498.0000,26.5000
1510261529.0000,26.5000
1510261560.0000,26.2500
1510261591.0000,26.5000
1510261623.0000,26.2500
1510261654.0000,26.5000
1510261685.0000,26.2500
1510261716.0000,26.5000
1510261748.0000,26.2500
1510261779.0000,26.5000
1510261810.0000,26.2500
1510261854.0000,26.5000
1510261885.0000,26.2500
1510261916.0000,26.5000
1510261947.0000,26.5000
1510261979.0000,26.5000
1510262010.0000,26.5000
1510262041.0000,26.5000
1510262072.0000,26.2500
1510262103.0000,26.5000
1510262135.0000,26.2500
1510262166.0000,26.2500
1510262197.0000,26.2500
1510262228.0000,26.5000
1510262260.0000,26.2500
1510262291.0000,26.5000
1510262322.0000,26.2500
1510262366.0000,26.2500
1510262397.0000,26.2500
1510262428.0000,26.5000
1510262459.0000,26.2500
1510262491.0000,26.2500
1510262522.0000,26.2500
1510262553.0000,26.2500
1510262584.0000,26.2500
1510262615.0000,26.5000
1510262647.0000,26.2500
1510262678.0000,26.2500
1510262709.0000,26.2500
1510262740.0000,26.2500
1510262772.0000,26.2500
1510262803.0000,26.2500
1510262834.0000,26.2500
1510262878.0000,26.2500
1510262909.0000,26.2500
1510262940.0000,26.2500
1510262971.0000,26.2500
1510263003.0000,26.2500
1510263034.0000,26.2500
1510263065.0000,26.2500
1510263096.0000,26.2500
1510263127.0000,26.5000
1510263159.0000,26.2500
1510263190.0000,26.2500
1510263221.0000,26.2500
1510263252.0000,26.2500
1510263284.0000,26.2500
1510263315.0000,26.2500
1510263346.0000,26.2500
1510263390.0000,26.5000
1510263421.0000,26.2500
1510263452.0000,26.2500
1510263483.0000,26.2500
1510263515.0000,26.2500
1510263546.0000,26.2500
1510263577.0000,26.2500
1510263608.0000,26.2500
1510263640.0000,26.2500
1510263671.0000,26.2500
1510263702.0000,26.2500
1510263733.0000,26.2500
1510263764.0000,26.2500
1510263796.0000,26.2500
1510263827.0000,26.2500
1510263858.0000,26.2500
1510263902.0000,26.2500
1510263933.0000,26.2500
1510263964.0000,26.2500
1510263995.0000,26.2500
1510264027.0000,26.2500
1510264058.0000,26.2500
1510264089.0000,26.2500
1510264120.0000,26.2500
1510264151.0000,26.2500
1510264183.0000,26.2500
1510264214.0000,26.2500
1510264245.0000,26.2500
1510264276.0000,26.2500
1510264308.0000,26.2500
1510264339.0000,26.5000
1510264370.0000,26.2500
1510264414.0000,26.2500
1510264445.0000,26.2500
