TimeTemperature
1510218966.0000,39.0000
1510218998.0000,37.7500
1510219029.0000,36.7500
1510219060.0000,36.5000
1510219091.0000,36.2500
1510219122.0000,36.5000
1510219153.0000,36.5000
1510219185.0000,36.5000
1510219216.0000,36.5000
1510219247.0000,36.7500
1510219278.0000,36.7500
1510219309.0000,37.0000
1510219341.0000,36.7500
1510219372.0000,37.0000
1510219403.0000,37.0000
1510219434.0000,37.2500
1510219465.0000,37.2500
1510219507.0000,37.2500
1510219538.0000,37.2500
1510219569.0000,37.5000
1510219600.0000,37.2500
1510219632.0000,37.5000
1510219663.0000,37.5000
1510219694.0000,37.5000
1510219725.0000,37.5000
1510219756.0000,37.7500
1510219787.0000,37.7500
1510219819.0000,37.7500
1510219850.0000,37.7500
1510219881.0000,37.7500
1510219912.0000,37.7500
1510219943.0000,38.0000
1510219975.0000,37.7500
1510220019.0000,38.0000
1510220050.0000,37.7500
1510220081.0000,37.7500
1510220112.0000,37.7500
1510220144.0000,38.0000
1510220175.0000,37.7500
1510220206.0000,37.7500
1510220237.0000,37.7500
1510220268.0000,37.7500
1510220299.0000,37.5000
1510220331.0000,37.5000
1510220362.0000,37.5000
1510220393.0000,37.5000
1510220424.0000,37.2500
1510220455.0000,37.2500
1510220487.0000,37.2500
1510220531.0000,37.2500
1510220562.0000,37.2500
1510220593.0000,37.2500
1510220624.0000,37.0000
1510220656.0000,37.0000
1510220687.0000,36.7500
1510220718.0000,36.7500
1510220749.0000,36.7500
1510220780.0000,36.7500
1510220811.0000,36.5000
1510220843.0000,36.7500
1510220874.0000,36.5000
1510220905.0000,36.5000
1510220936.0000,36.5000
1510220967.0000,36.5000
1510220999.0000,36.2500
1510221043.0000,36.5000
1510221074.0000,36.2500
1510221105.0000,36.2500
1510221136.0000,36.2500
1510221168.0000,36.2500
1510221199.0000,36.0000
1510221230.0000,36.2500
1510221261.0000,36.0000
1510221292.0000,36.0000
1510221323.0000,36.0000
1510221355.0000,36.0000
1510221386.0000,36.0000
1510221417.0000,36.0000
1510221448.0000,36.0000
1510221479.0000,36.0000
1510221511.0000,35.5000
1510221555.0000,36.0000
1510221586.0000,35.5000
1510221617.0000,36.0000
1510221648.0000,35.5000
1510221680.0000,35.5000
1510221711.0000,35.5000
1510221742.0000,35.5000
1510221773.0000,35.5000
1510221804.0000,35.5000
1510221835.0000,35.5000
1510221867.0000,35.5000
1510221898.0000,35.5000
1510221929.0000,35.5000
1510221960.0000,35.5000
1510221991.0000,35.5000
1510222023.0000,35.5000
1510222067.0000,35.5000
1510222098.0000,35.2500
1510222129.0000,35.5000
1510222160.0000,35.2500
